USPS,GEOID,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,county_code,County
CA,06097150902,3350,1457,2435064,0,0.94,0,38.2443637,-122.6532628,97,Sonoma
CA,06097151000,3483,1481,15668041,0,6.049,0,38.2576575,-122.6798743,97,Sonoma
CA,06097151100,5151,1952,120482207,699725,46.518,0.27,38.2711754,-122.752421,97,Sonoma
CA,06097151201,6855,2995,28415991,29015,10.971,0.011,38.3395569,-122.719615,97,Sonoma
CA,06097151203,5130,2060,2437098,0,0.941,0,38.3222713,-122.6934004,97,Sonoma
CA,06097151204,3413,1546,3322654,0,1.283,0,38.3184467,-122.7071979,97,Sonoma
CA,06097151301,4587,1651,1178142,0,0.455,0,38.3342135,-122.7001886,97,Sonoma
CA,06097151305,5405,2379,1763149,0,0.681,0,38.3433893,-122.7067009,97,Sonoma
CA,06097151306,3636,1642,1115204,0,0.431,0,38.347139,-122.6932768,97,Sonoma
CA,06097151307,5174,1985,4488752,0,1.733,0,38.3705141,-122.6996034,97,Sonoma
CA,06097151308,4796,2165,2976472,0,1.149,0,38.3562901,-122.6998452,97,Sonoma
CA,06097151309,4865,1987,36079286,0,13.93,0,38.3441037,-122.6340481,97,Sonoma
CA,06097151310,6143,1514,2197425,0,0.848,0,38.3392841,-122.6825544,97,Sonoma
CA,06097151311,6382,2430,4188289,0,1.617,0,38.325999,-122.6768449,97,Sonoma
CA,06097151401,7306,2337,12355675,0,4.771,0,38.4082641,-122.6875017,97,Sonoma
CA,06097151402,9177,3518,8793807,26110,3.395,0.01,38.3933392,-122.701255,97,Sonoma
CA,06097151502,6591,3133,26989079,44762,10.421,0.017,38.3855179,-122.6518817,97,Sonoma
CA,06097151503,3572,1458,14658762,0,5.66,0,38.4126004,-122.6287915,97,Sonoma
CA,06097151504,3563,1403,1556517,0,0.601,0,38.436066,-122.667742,97,Sonoma
CA,06097151601,2901,1924,54641537,41304,21.097,0.016,38.4523882,-122.5509594,97,Sonoma
CA,06097151602,3324,2116,33111569,228016,12.784,0.088,38.4219565,-122.5987997,97,Sonoma
CA,06097151700,6978,3095,4881714,378779,1.885,0.146,38.4493765,-122.660775,97,Sonoma
CA,06097151800,5219,2241,2522612,0,0.974,0,38.4427045,-122.6913822,97,Sonoma
CA,06097151900,3158,1442,980867,0,0.379,0,38.43518,-122.7083509,97,Sonoma
CA,06097152000,2079,1052,1271623,0,0.491,0,38.4416422,-122.713301,97,Sonoma
CA,06097152100,3004,1116,2165781,0,0.836,0,38.4592263,-122.7228509,97,Sonoma
CA,06097152201,3846,1815,1204482,0,0.465,0,38.4570299,-122.7128443,97,Sonoma
CA,06097152202,6763,3052,2773528,0,1.071,0,38.4670566,-122.6753429,97,Sonoma
CA,06097152203,3527,1927,1320237,0,0.51,0,38.4483381,-122.7070355,97,Sonoma
CA,06097152300,4329,1968,3476449,0,1.342,0,38.4600591,-122.6991437,97,Sonoma
CA,06097152400,10001,4452,20960646,146195,8.093,0.056,38.4857501,-122.7071615,97,Sonoma
CA,06097152501,4178,1753,1992234,0,0.769,0,38.4655784,-122.6567845,97,Sonoma
CA,06097152502,3603,1574,1835983,0,0.709,0,38.4784138,-122.6641385,97,Sonoma
CA,06097152600,8365,3521,123020240,26518,47.498,0.01,38.5260666,-122.6369331,97,Sonoma
CA,06097152701,5271,2222,23870309,0,9.216,0,38.5289806,-122.7468491,97,Sonoma
CA,06097152702,5242,1991,20738863,0,8.007,0,38.5043031,-122.7912911,97,Sonoma
CA,06097152801,5547,2017,5202682,0,2.009,0,38.4828618,-122.7503889,97,Sonoma
CA,06097152802,6807,2982,2060519,0,0.796,0,38.4651445,-122.7356597,97,Sonoma
CA,06097152903,5114,1578,1669384,0,0.645,0,38.4573447,-122.7481349,97,Sonoma
CA,06097152904,5095,1972,2304074,0,0.89,0,38.4611543,-122.7607066,97,Sonoma
CA,06097152905,4037,1618,1240412,0,0.479,0,38.4702328,-122.759351,97,Sonoma
CA,06097152906,5234,2076,26280711,21574,10.147,0.008,38.472322,-122.7983695,97,Sonoma
CA,06097153001,6594,2554,2505499,0,0.967,0,38.4509389,-122.7367431,97,Sonoma
CA,06097153002,6827,2109,2244331,0,0.867,0,38.4410975,-122.7327641,97,Sonoma
CA,06097153003,5502,2084,1727628,0,0.667,0,38.4340254,-122.7383565,97,Sonoma
CA,06097153005,6669,2571,24772844,0,9.565,0,38.4334565,-122.8012431,97,Sonoma
CA,06097153006,7286,2919,3407629,0,1.316,0,38.4432933,-122.7584138,97,Sonoma
CA,06097153102,5742,1447,1240734,0,0.479,0,38.4201079,-122.7216605,97,Sonoma
CA,06097153103,4716,1402,1586987,0,0.613,0,38.4198167,-122.7341732,97,Sonoma
CA,06097153104,4046,1232,1711333,0,0.661,0,38.4288774,-122.7274638,97,Sonoma
CA,06097153200,7522,2264,12676701,0,4.895,0,38.3880499,-122.7284015,97,Sonoma
CA,06097153300,11010,3775,32708388,0,12.629,0,38.3954215,-122.7670106,97,Sonoma
CA,06097153401,6131,2783,10829315,0,4.181,0,38.4129715,-122.842325,97,Sonoma
CA,06097153403,3840,1739,8540789,0,3.298,0,38.3806559,-122.7996795,97,Sonoma
CA,06097153404,4011,1873,8670317,0,3.348,0,38.3819817,-122.8272234,97,Sonoma
CA,06097153501,4319,1950,45697915,0,17.644,0,38.3374068,-122.794423,97,Sonoma
CA,06097153502,3684,1752,69502897,48862,26.835,0.019,38.335159,-122.8783675,97,Sonoma
CA,06097153600,5327,2492,41671204,0,16.089,0,38.4205809,-122.8881919,97,Sonoma
CA,06097153703,3490,2827,74390982,817254,28.723,0.316,38.4759155,-123.0055208,97,Sonoma
CA,06097153704,3728,2636,59459894,321769,22.958,0.124,38.533659,-123.0092064,97,Sonoma
CA,06097153705,3536,1830,46048171,522768,17.779,0.202,38.5199533,-122.9155637,97,Sonoma
CA,06097153706,4092,2372,41324861,340753,15.956,0.132,38.468933,-122.898855,97,Sonoma
CA,06097153801,9648,3360,36970263,513336,14.274,0.198,38.5354711,-122.8390298,97,Sonoma
CA,06097153804,3239,1146,1244625,0,0.481,0,38.5565372,-122.8126591,97,Sonoma
CA,06097153806,3288,1260,1698067,0,0.656,0,38.5525461,-122.8020356,97,Sonoma
CA,06097153807,3861,1414,59024934,69200,22.79,0.027,38.5679564,-122.7450282,97,Sonoma
CA,06097153808,4251,1646,3016280,0,1.165,0,38.5426791,-122.8080845,97,Sonoma
CA,06097153809,4336,1523,4088664,0,1.579,0,38.5331527,-122.7812918,97,Sonoma
CA,06097153901,5421,2464,65993018,144584,25.48,0.056,38.6062691,-122.8131351,97,Sonoma
CA,06097153902,4147,1664,3501236,0,1.352,0,38.6120817,-122.8671471,97,Sonoma
CA,06097153903,3760,1705,3228205,0,1.246,0,38.618985,-122.8571471,97,Sonoma
CA,06097154000,2597,1412,224187459,696545,86.559,0.269,38.6117558,-122.97248569999999,97,Sonoma
CA,06097154100,3729,1728,579753563,427739,223.844,0.165,38.707649,-122.8056815,97,Sonoma
CA,06097154201,3925,1526,26620526,77756,10.278,0.03,38.8133955,-123.0170717,97,Sonoma
CA,06097154202,5994,2519,174667581,15072657,67.44,5.82,38.7861401,-123.1049627,97,Sonoma
CA,06097154302,3747,2574,137970529,9604674,53.271,3.708,38.3754621,-122.9858107,97,Sonoma
CA,06097154303,1720,2144,133830041,25643433,51.672,9.901,38.610412,-123.3277435,97,Sonoma
CA,06097154304,2400,1940,888646149,16874319,343.108,6.515,38.6435073,-123.1933099,97,Sonoma
CA,06097990100,0,0,0,381153221,0,147.164,38.5339213,-123.3162791,97,Sonoma
CA,06099000101,4928,1924,418587867,18609099,161.618,7.185,37.8903605,-120.831488,99,Stanislaus
CA,06099000102,3869,1461,224166062,1007235,86.551,0.389,37.7731119,-120.7315696,99,Stanislaus
CA,06099000201,5908,2377,5301530,157668,2.047,0.061,37.7667839,-120.8727188,99,Stanislaus
CA,06099000202,6593,2322,4008618,0,1.548,0,37.7554813,-120.8597786,99,Stanislaus
CA,06099000203,8756,3384,10536640,209132,4.068,0.081,37.7663393,-120.8306667,99,Stanislaus
CA,06099000301,1987,708,1165727,38272,0.45,0.015,37.7365093,-120.9332632,99,Stanislaus
CA,06099000302,2641,890,1342091,55798,0.518,0.022,37.7365049,-120.9473005,99,Stanislaus
CA,06099000303,5883,1792,2667925,0,1.03,0,37.7243903,-120.9427859,99,Stanislaus
CA,06099000304,5003,1441,2615955,0,1.01,0,37.7231477,-120.9283662,99,Stanislaus
CA,06099000402,10095,3333,41883590,682056,16.171,0.263,37.7234293,-120.9477458,99,Stanislaus
CA,06099000403,4317,1630,3911906,0,1.51,0,37.6999824,-120.9672353,99,Stanislaus
CA,06099000404,5564,2206,3933494,0,1.519,0,37.699987900000004,-120.9854187,99,Stanislaus
CA,06099000501,7165,2463,35268112,3060707,13.617,1.182,37.7204067,-121.0456931,99,Stanislaus
CA,06099000503,4930,1931,2380858,0,0.919,0,37.6937352,-121.0584292,99,Stanislaus
CA,06099000504,8692,3188,4397923,0,1.698,0,37.6996863,-121.038906,99,Stanislaus
CA,06099000505,4895,1773,3536058,0,1.365,0,37.701155,-121.0220586,99,Stanislaus
CA,06099000506,4295,1929,3895374,0,1.504,0,37.7001655,-121.0036408,99,Stanislaus
CA,06099000510,8480,2542,7270813,0,2.807,0,37.6930984,-121.0809748,99,Stanislaus
CA,06099000601,4647,1512,8901589,0,3.437,0,37.6628873,-121.054918,99,Stanislaus
CA,06099000602,2953,916,3967949,0,1.532,0,37.6547882,-121.0307757,99,Stanislaus
CA,06099000801,6216,2776,3358109,0,1.297,0,37.6798075,-121.0032806,99,Stanislaus
CA,06099000803,4789,1730,1954309,0,0.755,0,37.6767786,-121.0393581,99,Stanislaus
CA,06099000805,6188,2095,2032455,0,0.785,0,37.6764076,-121.0216617,99,Stanislaus
CA,06099000806,4231,1658,1412666,0,0.545,0,37.685664,-121.0220677,99,Stanislaus
CA,06099000807,3694,1672,1315470,0,0.508,0,37.6858679,-121.0406376,99,Stanislaus
CA,06099000905,6102,2371,2520440,0,0.973,0,37.6601322,-120.9486971,99,Stanislaus
CA,06099000906,5810,2448,2463054,0,0.951,0,37.6596108,-120.9324338,99,Stanislaus
CA,06099000907,3200,1339,1941547,0,0.75,0,37.6835377,-120.9850908,99,Stanislaus
CA,06099000908,5093,2017,1881829,48443,0.727,0.019,37.6841105,-120.9635795,99,Stanislaus
CA,06099000909,4402,1824,1719296,0,0.664,0,37.673238,-120.9842758,99,Stanislaus
CA,06099000910,6585,2457,1919232,0,0.741,0,37.6726269,-120.9667084,99,Stanislaus
CA,06099000911,4815,1852,1311553,0,0.506,0,37.6718475,-120.9505449,99,Stanislaus
CA,06099000912,17129,5684,6474352,24596,2.5,0.009,37.6796323,-120.9376668,99,Stanislaus
CA,06099001001,6042,2732,2610666,0,1.008,0,37.6591088,-120.9656989,99,Stanislaus
CA,06099001002,3153,1417,1899756,0,0.733,0,37.6547424,-120.9783229,99,Stanislaus
CA,06099001100,3899,1704,1753811,0,0.677,0,37.6627186,-120.9877386,99,Stanislaus
CA,06099001200,3623,1783,1537206,0,0.594,0,37.64972,-120.9941028,99,Stanislaus
CA,06099001300,5778,2641,3622625,0,1.399,0,37.6601004,-121.0035722,99,Stanislaus
CA,06099001400,6430,2522,2923655,0,1.129,0,37.6627736,-121.0204403,99,Stanislaus
CA,06099001500,6551,2202,11014580,129218,4.253,0.05,37.6349769,-121.0374635,99,Stanislaus
CA,06099001601,4803,1326,1601273,0,0.618,0,37.6296152,-121.0159498,99,Stanislaus
CA,06099001603,5706,1637,2260829,7623,0.873,0.003,37.6150481,-121.0267937,99,Stanislaus
CA,06099001604,3861,1017,784623,0,0.303,0,37.6170322,-121.0172914,99,Stanislaus
CA,06099001700,2589,823,1255800,0,0.485,0,37.6373175,-121.0071046,99,Stanislaus
CA,06099001800,2196,963,2478764,0,0.957,0,37.6392879,-120.9935916,99,Stanislaus
CA,06099001900,5257,2318,2854063,0,1.102,0,37.6436844,-120.9695762,99,Stanislaus
CA,06099002002,4527,1463,17704350,98975,6.836,0.038,37.6444867,-120.9148312,99,Stanislaus
CA,06099002004,6022,2210,3122982,0,1.206,0,37.6466798,-120.9440005,99,Stanislaus
CA,06099002005,3631,1156,952386,0,0.368,0,37.6436041,-120.9345314,99,Stanislaus
CA,06099002006,4458,1338,1173469,0,0.453,0,37.6449218,-120.9254717,99,Stanislaus
CA,06099002100,4165,1216,4581284,50971,1.769,0.02,37.6287607,-120.9667385,99,Stanislaus
CA,06099002200,6223,1878,2654726,29625,1.025,0.011,37.6223838,-121.0038051,99,Stanislaus
CA,06099002301,7841,2198,4278844,312647,1.652,0.121,37.6049206,-121.0188436,99,Stanislaus
CA,06099002302,4010,1157,2117297,124140,0.817,0.048,37.6209695,-120.982756,99,Stanislaus
CA,06099002401,3567,899,792418,0,0.306,0,37.5972529,-121.0018903,99,Stanislaus
CA,06099002402,5559,1375,2220113,0,0.857,0,37.6010166,-121.0092162,99,Stanislaus
CA,06099002501,7036,1684,5181579,0,2.001,0,37.5947739,-120.9844811,99,Stanislaus
CA,06099002503,4368,1346,1609896,0,0.622,0,37.584981,-120.9580147,99,Stanislaus
CA,06099002504,4422,1262,2407164,0,0.929,0,37.5921181,-120.9697851,99,Stanislaus
CA,06099002602,4561,1613,2495209,0,0.963,0,37.5877211,-120.9450461,99,Stanislaus
CA,06099002603,2906,1011,1264726,0,0.488,0,37.601847,-120.9524211,99,Stanislaus
CA,06099002604,4681,1447,1776070,0,0.686,0,37.6035519,-120.9641077,99,Stanislaus
CA,06099002605,3855,1262,1604926,0,0.62,0,37.6018684,-120.942101,99,Stanislaus
CA,06099002701,3811,1246,2232633,143919,0.862,0.056,37.6156323,-120.951749,99,Stanislaus
CA,06099002702,6940,2019,2200580,55148,0.85,0.021,37.6152295,-120.9665381,99,Stanislaus
CA,06099002801,5624,1826,275370663,6313057,106.321,2.437,37.6688768,-120.6270468,99,Stanislaus
CA,06099002802,6310,2204,89441701,422337,34.534,0.163,37.6638136,-120.8368597,99,Stanislaus
CA,06099002803,2866,1241,2221635,0,0.858,0,37.6679063,-120.9154999,99,Stanislaus
CA,06099002901,4764,1715,317456628,11751965,122.571,4.537,37.6014201,-120.6513244,99,Stanislaus
CA,06099002902,7609,2573,22892352,185697,8.839,0.072,37.6029399,-120.8727904,99,Stanislaus
CA,06099003001,9397,2706,17895932,83461,6.91,0.032,37.6018409,-120.9179827,99,Stanislaus
CA,06099003002,6818,2120,23953766,0,9.249,0,37.5641562,-120.949917,99,Stanislaus
CA,06099003100,4000,1306,158754253,1710039,61.295,0.66,37.5442264,-121.0573902,99,Stanislaus
CA,06099003201,5055,1559,6931160,0,2.676,0,37.4731094,-121.1191974,99,Stanislaus
CA,06099003202,16007,4984,15550750,0,6.004,0,37.4647933,-121.1449685,99,Stanislaus
CA,06099003300,5077,1808,641211761,1453091,247.573,0.561,37.4986999,-121.298493,99,Stanislaus
CA,06099003400,1601,646,906843037,1122562,350.134,0.433,37.3259547,-121.1933829,99,Stanislaus
CA,06099003500,10720,3527,17064269,53050,6.589,0.02,37.3133564,-121.0296226,99,Stanislaus
CA,06099003603,3952,1425,135196372,101741,52.2,0.039,37.4851794,-120.9439974,99,Stanislaus
CA,06099003604,8092,2795,96429251,0,37.232,0,37.5227998,-120.7482736,99,Stanislaus
CA,06099003605,8007,2840,3728123,0,1.439,0,37.525656,-120.856378,99,Stanislaus
CA,06099003606,10838,3544,4435995,0,1.713,0,37.5330658,-120.8609918,99,Stanislaus
CA,06099003700,4796,1384,40414064,0,15.604,0,37.4647928,-120.883606,99,Stanislaus
CA,06099003802,5860,1663,2432464,0,0.939,0,37.4861261,-120.8576989,99,Stanislaus
CA,06099003803,3004,830,1764362,0,0.681,0,37.4839984,-120.8421053,99,Stanislaus
CA,06099003804,6450,2317,2945156,0,1.137,0,37.4995559,-120.8633794,99,Stanislaus
CA,06099003805,2667,1019,2164567,0,0.836,0,37.5161592,-120.8771501,99,Stanislaus
CA,06099003904,4374,1825,3653960,0,1.411,0,37.4902919,-120.8326517,99,Stanislaus
CA,06099003905,3871,1511,2364750,0,0.913,0,37.4998207,-120.8252426,99,Stanislaus
CA,06099003906,4880,2013,1296511,0,0.501,0,37.5053439,-120.8421217,99,Stanislaus
CA,06099003907,7460,2946,3690659,0,1.425,0,37.5147982,-120.8343873,99,Stanislaus
CA,06099003908,2226,961,1054063,0,0.407,0,37.5064389,-120.8543056,99,Stanislaus
CA,06099003909,5980,2352,2535901,0,0.979,0,37.516714,-120.8607177,99,Stanislaus
CA,06099004000,3822,1353,154876087,3395067,59.798,1.311,37.6499309,-121.1441905,99,Stanislaus
